"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of total deaths due to NCDs","","2019","Algeria","African Region","Males","","77.4136407","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Algeria","African Region","Females","","81.5640764","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Angola","African Region","Total","","31.7494402","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Angola","African Region","Males","","31.6408797","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Angola","African Region","Females","","31.8790763","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Antigua and Barbuda","Region of the Americas","Total","","84.7928093","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Antigua and Barbuda","Region of the Americas","Males","","81.779819","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Antigua and Barbuda","Region of the Americas","Females","","88.0233379","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Argentina","Region of the Americas","Total","","76.6944625","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Argentina","Region of the Americas","Males","","75.5574912","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Argentina","Region of the Americas","Females","","77.8800074","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Armenia","European Region","Total","","88.6277513","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Armenia","European Region","Males","","87.261238","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Armenia","European Region","Females","","90.0460947","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Australia","Western Pacific Region","Total","","89.1143537","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Australia","Western Pacific Region","Males","","88.3941202","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Australia","Western Pacific Region","Females","","89.8953041","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Austria","European Region","Total","","90.9847051","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Austria","European Region","Males","","89.6145382","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Austria","European Region","Females","","92.2990277","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Azerbaijan","European Region","Total","","90.2481711","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Azerbaijan","European Region","Males","","87.810962","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Azerbaijan","European Region","Females","","92.8725568","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahamas","Region of the Americas","Total","","75.434038","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahamas","Region of the Americas","Males","","70.3050023","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahamas","Region of the Americas","Females","","82.2381136","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahrain","Eastern Mediterranean Region","Total","","86.0990093","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahrain","Eastern Mediterranean Region","Males","","82.6784821","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bahrain","Eastern Mediterranean Region","Females","","91.7518045","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bangladesh","South-East Asian Region","Total","","70.2556718","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bangladesh","South-East Asian Region","Males","","69.6217301","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bangladesh","South-East Asian Region","Females","","71.0183183","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Barbados","Region of the Americas","Total","","82.7902709","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Barbados","Region of the Americas","Males","","81.9575099","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Barbados","Region of the Americas","Females","","83.5712038","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belarus","European Region","Total","","92.6768424","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belarus","European Region","Males","","89.2422745","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belarus","European Region","Females","","96.1052321","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belgium","European Region","Total","","85.9811279","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belgium","European Region","Males","","85.7473522","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belgium","European Region","Females","","86.2051857","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belize","Region of the Americas","Total","","65.218811","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belize","Region of the Americas","Males","","59.4063466","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Belize","Region of the Americas","Females","","74.5223354","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Benin","African Region","Total","","38.9765292","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Benin","African Region","Males","","37.2007516","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Benin","African Region","Females","","41.0191732","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bhutan","South-East Asian Region","Total","","72.7433195","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bhutan","South-East Asian Region","Males","","71.6563419","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bhutan","South-East Asian Region","Females","","74.2032415","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bolivia (Plurinational State of)","Region of the Americas","Total","","72.6759001","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bolivia (Plurinational State of)","Region of the Americas","Males","","69.2005409","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bolivia (Plurinational State of)","Region of the Americas","Females","","76.0391002","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bosnia and Herzegovina","European Region","Total","","94.4236633","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bosnia and Herzegovina","European Region","Males","","92.503074","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Bosnia and Herzegovina","European Region","Females","","96.3986022","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Botswana","African Region","Total","","45.7103277","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Botswana","African Region","Males","","42.8061159","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Botswana","African Region","Females","","49.0852842","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brazil","Region of the Americas","Total","","74.7376984","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brazil","Region of the Americas","Males","","70.4354136","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brazil","Region of the Americas","Females","","80.1510196","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brunei Darussalam","Western Pacific Region","Total","","84.6690304","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brunei Darussalam","Western Pacific Region","Males","","82.8364907","no data","no data","",
"Percentage of total deaths due to NCDs","","2019","Brunei Darussalam","Western Pacific Region","Females","","86.8088555","no data","no data","",
